theta_deg,initial_intensity,mrev_intensity,mrev_norm_intensity,mrevGss_intensity,mrevGss_norm_intensity,pfpd_intensity,pfpd_norm_intensity,fivePps_intensity,fivePps_norm_intensity,spgd_intensity,spgd_norm_intensity,hillClimb_intensity,hillClimb_norm_intensity
-14.48,140.688058860806,5.12940670823086,0.000369363960935978,63.6388688259298,0.00560473673148754,21.9354455591643,0.00164079082995352,21.801787088114,0.00141911881764207,35.2649927707109,0.00294131093729673,15.337272773532,0.00116242729970603
-14.4666666666667,133.169562658866,5.34484240474892,0.000384877291564494,54.6537271585447,0.00481340661406261,19.7247590862573,0.00147542951632692,17.8283092929117,0.00116047776735272,33.8101992568443,0.00281997247278418,13.1973090347078,0.00100023729975486
-14.4533333333333,119.345844234752,6.87819684565382,0.000495292764937387,43.5842796549996,0.00383850966562544,19.8400280790823,0.00148405173947234,13.4500729504965,0.000875490231400077,31.3731769455064,0.00261671026242787,10.927029285098,0.000828170518529554
-14.44,101.772048005212,9.38448795788222,0.00067576853243421,31.7170331447028,0.00279334978700144,22.3562750881877,0.00167226925287102,9.3757262684412,0.000610283437904949,28.1833167099008,0.00235065687456988,9.69814625161782,0.000735032239817571
-14.4266666666667,83.5821002804285,12.3562820871324,0.000889764753265119,20.5150631287436,0.00180678145271503,26.8664224574981,0.00200963228592835,6.17713290425682,0.00040208105455199,24.5478685413679,0.00204743879284205,10.7727819009813,0.000816479954447333
-14.4133333333333,68.0210924193596,15.2183452391391,0.00109585934517529,11.4357762888069,0.00100715987888262,32.540329998451,0.0024340456144878,4.19195014204642,0.00027286182115037,20.8208867354337,0.0017365862592778,15.2299349004827,0.00115429205455735
-14.4,57.9636079644886,17.4322475464993,0.00125528045796397,5.74408063984302,0.000505886737849072,38.2669578361802,0.00286240246811812,3.47915375319825,0.000226464580205235,17.3678165592923,0.0014485795909545,23.7147924019133,0.00179736792204791
-14.3866666666667,55.4904319795637,18.5920011508311,0.00133879327131105,4.34730825711953,0.000382871643090066,42.8550387438884,0.0032055949991359,3.83376091405865,0.000249546618976359,14.5291732181626,0.00121181978894246,36.2593176104975,0.00274813008032898
-14.3733333333333,61.5862374628936,18.4937327193202,0.00133171704999298,7.67492114159315,0.000675937728422201,45.2558887644709,0.00338518071519717,4.85476875906292,0.000316005916094973,12.5866602269966,0.00104980260822429,52.2093500341376,0.00395699904903064
-14.36,76.0016058851344,17.1673718196224,0.00123620699524204,15.6192980463794,0.00137560668653691,44.7669602128995,0.00334860842484834,6.04966548906364,0.000393783963730685,11.7347601884003,0.000978749058963729,70.2737486878252,0.00532611795679741
-14.3466666666667,97.2972131632112,14.8654327692861,0.00107044643581885,27.5449031587952,0.00242590626369624,41.1775240861081,0.0030801154113074,6.95192785493611,0.000452513897046929,12.0603687019524,0.00100590675295263,88.6886534311468,0.00672180207295033
-14.3333333333333,123.06022818879,12.0118583058641,0.000864963106734407,42.3633485656636,0.00373098108365561,34.8280372141666,0.00260516814815325,7.22603750550528,0.000470356203351813,13.5324568416935,0.00112868769251606,105.468958415266,0.00799359823247321
-14.32,150.257240562126,9.12112364714102,0.000656803905428041,58.6628132640234,0.00516649070511606,26.5704473348603,0.00198749308361269,6.73800844018483,0.000438589484992743,16.0030293591003,0.00133474819036106,118.703458713843,0.00899665429545087
-14.3066666666667,175.668276983203,6.70305121908568,0.000482680685987591,74.8733086891528,0.00659416471662856,17.6349751271396,0.00131911181822246,5.5773908682356,0.000363042731426971,19.2197692826912,0.00160304350467501,126.842648392791,0.0096135316516796
-14.2933333333333,196.33560449831,5.17112059451868,0.00037236774034785,89.4453182110918,0.00787753568983984,9.42632261767273,0.000705097312454597,4.02745498062815,0.000262154525549497,22.8497155458206,0.00190580269464455,128.930039169617,0.00977173709406595
-14.28,209.960540175,4.77108502946406,0.000343561539313579,101.018790326173,0.0088968225733272,3.28547663382978,0.0002457565732264,2.49146750035846,0.00016217424741433,26.5121467508347,0.00221127132270993,124.738584377891,0.00945406252784229
-14.2666666666667,215.191234305328,5.54265070592152,0.000399121289317662,108.562178270256,0.00956117604582066,0.259780478111016,1.9431810725514e-05,1.3922975674501,9.06272348106225e-05,29.8176468752452,0.0024869697676913,114.7911578462,0.00870013708535997
-14.2533333333333,211.762622540139,7.32062922575542,0.000527151922468887,111.46654636254,0.00981696655292579,0.922496503228599,6.9003558604685e-05,1.06809708439318,6.95244231770961e-05,32.4092805431458,0.00270312748825075,100.264700819192,0.00759916232501393
-14.24,200.473420561864,9.77454278370462,0.000703856029418368,109.586710992625,0.00965140763364758,5.273961222398,0.000394496988351614,1.68738778066133,0.000109835204908559,34.001121464867,0.00283589652478332,82.7977475347549,0.00627532440152346
-14.2266666666667,183.010347564349,12.4785336727356,0.000898567979926137,103.228798671467,0.00909146014590321,12.7413954207717,0.000953067705455373,3.20248999440884,0.000208456022252126,34.4092684087256,0.00286993841663344,64.2369327668416,0.00486858161813612
-14.2133333333333,161.652727992702,14.9979182048709,0.00107998659280725,93.0903726706088,0.00819855916172787,22.2763512812966,0.00166629088105778,5.35182775656412,0.000348360409512479,33.5710966838863,0.00280002989070144,46.3670344182113,0.00351420408373723
